"Serial No","Assamese Sentence","Sentiment"
28957,"এই প্ৰতিক্ৰিয়াসমূহ সৰুকালৰে সংলগ্ন বিষয়বস্তু (যেনে, যত্ন-লওঁতা)ৰ সৈতে জড়িত সমস্যাৰে মোকাবিলা কৰিবলৈ, বা সহমৰ্মিতাবিহীন বাল্যকালৰ সৈতে অভিযোজন কৰিবলৈ গঢ় লৈ উঠে।","Negative"
3384,"১৯৬০ চনৰ ভাষা আন্দোলনৰ সময়ত নগাঁও জিলাৰ উপ-আৰক্ষী অধীক্ষক হিচাপে তেওঁ আইন-শৃংখলাজনিত পৰিস্থিতিৰ তদন্ত কৰি প্ৰতিবেদন দাখিল কৰিছিল যদিও তদানীন্তন জিলা আৰক্ষী অধীক্ষকে সেই প্ৰতিবেদনক উদ্দেশ্যপ্ৰণোদিতভাৱে প্ৰভাৱান্বিত কৰিবলৈ যত্ন কৰিছিল।","Negative"
34977,"এসপ্তাহৰ পিছত স্বাস্থ্যৰ কিছু উন্নতি হোৱাত তেওঁ ঘৰলৈ যায়।","Positive"
209,"১২ বছৰ বয়সলৈ চন্দ্ৰশেখৰে ঘৰতে শিক্ষা লাভ কৰিছিল।","Neutral"
19321,"ইয়াত তেওঁ কোষৰ অক্সিজেন সংবেদনশীলতাৰ পথৰ ওপৰত গৱেষণা আৰম্ভ কৰে।","Negative"
280,"১৪৯২ চনত জন দ্বিতীয়ই চেতুবাল(Setubal) আৰু এলগাৰ্ভ(Algarve) বন্দৰত যুদ্ধবিহীন সময়ত ফ্ৰান্স জাহাজে পতুৰ্গাল জাহাজত কৰা আক্ৰমণৰ প্ৰতিশোধ স্বৰূপে ফ্ৰান্স জাহাজবোৰ জব্দ কৰিবলৈ ভাস্কো দা গামাক পঠিয়ালে।","Neutral"
933,"১৮৫৩ চনৰ এ জে মোফাট মিলচৰ প্ৰতিবেদনত উল্লেখ আছিল যে সেই সময়ত কামৰুপত সেইসময়ত মুঠতে ৬খন থানা আছিল।","Negative"
43470,"গুৰুস্বামীয়ে ভাৰতীয় প্ৰযুক্তিবিদ্যা প্ৰতিষ্ঠান, দিল্লীৰ আবেদনকাৰীসকলৰ হৈ গোচৰত ৰায়ত উপস্থিত হৈছিল আৰু ন্যায়ালয়ৰ ৫ জনীয়া সাংবিধানিক বিচাৰপীঠে প্ৰাপ্তবয়স্কসকলক সন্মতি প্ৰদান কৰাৰ বাবে ধাৰা ৩৭৭ প্ৰযোজ্য নহয় ঐতিহাসিক ৰায়দান প্ৰদান কৰিছিল।","Negative"
335,"১৫১২ চনত আহোম ৰজা চুহুংমুঙে হাবুঙৰ চুতীয়া সেনাপতি বৃহৎপাত্ৰৰ(বৰপাত্ৰ) পৰা হাবুং অঞ্চলৰ পানবাৰী দখল কৰে যাৰ ফলত চুতীয়া-আহোম ৰাজ্যৰ মাজত যুদ্ধ আৰম্ভ হয়।","Neutral"
626,"১৭৫৬ চনত আলিৱাৰ্দি খানৰভ মৃত্যুৰ পিছত চিৰাজ উদ্ দৌলা বংগৰ নৱাব হয়।","Neutral"
206,"১২ বছৰ বয়সত সপকালৰ ৱাৰ্ধা জিলাত ৩০ বছৰীয়া শ্ৰীহৰি সপকালৰ সৈতে বিয়া হৈছিল।","Neutral"
21305,"ইয়াৰ ফলত ডাঃ ৰেটক্লিফ আৰু তেওঁৰ দলে অক্সিজেনৰ প্ৰতি সংবেদনশীল কোষৰ আণৱিক প্ৰক্ৰিয়াৰ শাৰীক চিনাক্ত কৰে।","Negative"
579,"১৬শৰ পৰা ১৮শ শতিকাৰ মাজত ৰাজপুত শাসকসকলৰ পৃষ্ঠপোষকতাত বৰ্তমানৰ ৰাজস্থানত পদ্মিনীৰ অধিক ৰাজপুত সংস্কৰণ লিখা হৈছিল।","Neutral"
539,"১৬৮২ চনৰ ১৫ আগষ্ট তাৰিখে পানীদুৱাৰৰ মোগল আৰু আহোমৰ পানীত যুদ্ধ হয়।","Neutral"
34092,"এনে ক্ষেত্ৰত, এক সাম্ভাৱ্য চয়ন সমস্যা হ'ল, বৃহদায়িত কৰা চয়ন কৰি, যাতে, ।","Negative"
15108,"আনন্দৰাম ঢেকিয়াল ফুকন দুবছৰীয়া হওঁতে পিতৃৰ মৃত্যু হয়।","Positive"
22,"০ অফলাইন সংগ্ৰহত ব্যৱহাৰৰ বাবে কোডটোৰ এই অংশটো পুনৰ বিকাশৰ অধীনত থকা বুলি জানিব পৰা গৈছে।","Neutral"
407,"১৫ আৰু ১৬ শতিকাত নিৰ্মিত এই তিনিটা গম্বুজযুক্ত মছজিদে ইছলামীয় স্থাপত্যশৈলীৰ উল্লেখযোগ্য নিদৰ্শন পোৱা যায়।","Neutral"
13780,"আগৰ এক্‌‍চনধৰ্মী ছবিকেইখনৰ বিপৰীতে এই চুপাৰহিট ছবি দুখন আছিল ৰোমাণ্টিক ড্ৰামা।","Negative"
205,"১২ বছৰ বয়সত মায়া ৰাওৱে তেখেতৰ পিতৃৰ লগত উদয় শংকৰৰ দলটোৱে বাংগালোৰৰ বিআৰভি প্ৰেক্ষাগৃহত পৰিৱেশন কৰা এটা নৃত্যানুষ্ঠান উপভোগ কৰে।","Neutral"
48149,"জিগ্‌শ্ব প্ৰযুক্তি ব্যৱহাৰ কৰাৰ নিয়ম অনুসৰি একোটা শ্ৰেণী কেইবাটাও সৰু সৰু দলত ভাগ কৰি লোৱা হয় আৰু প্ৰতিটো দলক একোটা সমস্যাৰ সমাধান উলিয়াবলৈ বা একোটা প্ৰকল্প সম্পূৰ্ণ কৰিবলৈ দিয়া হয়।","Negative"
42012,"খ্ৰী:পূ: ৫ম আৰু ৪ৰ্থ শতিকাত গ্ৰীচৰ অৰ্থনীতিয়ে উন্নতিৰ চৰম শিখৰ পাইছিল আৰু সেই সময়ত গ্ৰীক অৰ্থনীতি পৃথিৱীৰ ভিতৰতে আগবঢ়া আছিল।","Positive"
383,"১৫৫৭ চনত চীনৰ সম্ৰাটে মাকাওক বাণিজ্য বন্দৰ হিচাপে পৰ্তুগালক অনুমতি দিছিল ।","Neutral"
428,"১৫ বৰ্গ-কিলোমিটাৰ আগুৰি এই অভয়াৰণ্য বিৱৰি এই অভয়াৰণ্য অৱস্থিত।","Neutral"
651,"১৭৭৮ চনত যেতিয়া চাৰ্লছ ৱিকিঞ্চ পূৰ্বী নাগৰী লিপিৰ প্ৰথম আখৰস্থাপক আছিল, তেতিয়া ইয়াৰ আধুনিক ৰূপ বিধিবদ্ধ কৰা হয়।","Neutral"
32120,"এক বৃহৎ সংখ্যক পৰিয়াল দৰিদ্ৰ সীমাৰেখাৰ তলত থকা দেশখনত গ্ৰাম্য অঞ্চলৰ বিদ্যালয়ৰ মাচুল ভৰিব পৰা লোকসকলকহে সা-সুবিধা দিয়াৰ বাবেও ব্যৱস্থাটো সমালোচনাৰ সন্মুখীন হৈ আহিছে।","Positive"
6743,"২০১১ চনত বিশ্ব অৰ্থনৈতিক মঞ্চ (World Economic Forum)ত প্ৰকাশ হোৱা বিশ্বব্যাপী লিংগ ব্যৱধান প্ৰতিবেদন অনুসৰি, ১৩৫খন দেশৰ ভিতৰত ভাৰতে লিংগ ব্যৱধান সূচকত ১১৩-তম স্থান লাভ কৰিছিল।","Negative"
313,"১৪ শ অথবা ১৫শ শতিকাত ইটাৰ দ্বাৰা এটা দুৰ্গ নিৰ্মাণ কৰা হৈছিল।","Neutral"
37796,"কিছুমান সংখ্যালঘু সম্প্ৰদায়ত যৌন নিৰ্যাতন এটা সমস্যা।","Negative"
27564,"এই তিনি নীতিৰ পৰাই এই বিশ্বাসৰ উদ্ভৱ হ'ল যে ঈশ্বৰে সময়ে সময়ে ঐশ্বৰিক বাৰ্তাবাহক পঠিয়াই যাৰ উদ্দেশ্য মানৱৰ চৰিত্ৰ সলনি কৰা আৰু 'যিসকলে শুনে', তেওঁলোকৰ নৈতিক আৰু আধ্যত্মিক উন্নতি সাধন কৰা।","Positive"
10833,"অপৰ্যাপ্ত জনবল, চোৰাংচিকাৰ, তহল আৰু নিৰাপত্তা অভাৱ, বহল নদী, অপৰ্যাপ্ত অবকাঠামো সুবিধা তথা ৰাইজৰ মাজত সংৰক্ষণ সম্পৰ্কে ন্যূনতম সচেতনতা আদিও মূল সংকট হিচাপে চিহ্নিত হৈছে।","Positive"
21051,"ইয়াৰ পিছতেই, তেওঁ আহোম ৰাজ্যৰ উন্নতি সাধন কৰে।","Positive"
44413,"ঘৰুৱা সমস্যা আৰু প্ৰেমৰ দোমোজাত পৰি তেওঁ কিদৰে সিদ্ধান্ত লৈ আগবাঢ়িবলগীয়া হয় আৰু তেওঁ প্ৰেমক কিদৰে উপলব্ধি কৰে তাকে ছবিখনত উপস্থাপন কৰা হৈছে।","Negative"
